seq,payload_bytes,build_ns,sendto_ns,rtt_ns,rx_len,ok
4845,512,222,4963,107389,512,1
4846,512,222,5037,107389,512,1
4847,512,204,5166,107648,512,1
4848,512,222,5037,107351,512,1
4849,512,222,5167,107611,512,1
4850,512,222,4963,107463,512,1
4851,512,223,5018,107259,512,1
4852,512,223,5018,107407,512,1
4853,512,222,4982,107370,512,1
4854,512,222,5000,107740,512,1
4855,512,222,5037,107389,512,1
4856,512,222,5037,107630,512,1
4857,512,204,4981,107296,512,1
4858,512,223,5000,107593,512,1
4859,512,222,4982,108389,512,1
4860,512,204,5056,107167,512,1
4861,512,222,4963,106908,512,1
4862,512,222,4944,107074,512,1
4863,512,223,4981,107407,512,1
4864,512,222,4926,107352,512,1
4865,512,222,5167,107407,512,1
4866,512,222,4982,107037,512,1
4867,512,204,4981,107389,512,1
4868,512,223,5018,107204,512,1
4869,512,222,4926,107297,512,1
4870,512,222,4944,107296,512,1
4871,512,222,4981,107222,512,1
4872,512,222,4926,107000,512,1
4873,512,222,5000,106926,512,1
4874,512,204,4944,107148,512,1
4875,512,223,4944,107315,512,1
4876,512,222,5037,107944,512,1
4877,512,204,4962,107296,512,1
4878,512,222,4945,107019,512,1
4879,512,203,5149,107889,512,1
4880,512,223,5111,107630,512,1
4881,512,223,5111,107278,512,1
4882,512,223,5055,107370,512,1
4883,512,204,4963,107093,512,1
4884,512,223,4981,107315,512,1
4885,512,222,5055,107333,512,1
4886,512,222,4982,107463,512,1
4887,512,204,4944,107018,512,1
4888,512,222,5018,107630,512,1
4889,512,222,4963,107370,512,1
4890,512,222,4963,106852,512,1
4891,512,204,4963,107111,512,1
4892,512,222,4981,107482,512,1
4893,512,222,4945,107888,512,1
4894,512,204,5055,107426,512,1
4895,512,222,4963,107612,512,1
4896,512,222,4982,107093,512,1
4897,512,222,5241,107704,512,1
4898,512,203,5093,107889,512,1
4899,512,223,5037,107185,512,1
4900,512,204,4981,107148,512,1
4901,512,222,4963,107278,512,1
4902,512,222,5000,107445,512,1
4903,512,222,4945,107277,512,1
4904,512,222,4982,107148,512,1
4905,512,222,4963,107296,512,1
4906,512,222,4981,107222,512,1
4907,512,222,4963,107056,512,1
4908,512,223,5074,107259,512,1
4909,512,222,5037,107500,512,1
4910,512,204,5037,108333,512,1
4911,512,223,5148,107870,512,1
4912,512,222,5056,107685,512,1
4913,512,222,5203,107611,512,1
4914,512,222,5000,107129,512,1
4915,512,204,4963,107463,512,1
4916,512,222,4982,107463,512,1
4917,512,223,4944,107111,512,1
4918,512,222,4944,107223,512,1
4919,512,223,5018,107741,512,1
4920,512,222,5019,107704,512,1
4921,512,222,5056,107334,512,1
4922,512,223,4926,107370,512,1
4923,512,222,5389,114908,512,1
4924,512,223,5074,107315,512,1
4925,512,222,4944,107056,512,1
4926,512,204,5056,107352,512,1
4927,512,222,4945,108278,512,1
4928,512,222,5074,107129,512,1
4929,512,222,5241,107500,512,1
4930,512,222,5056,107666,512,1
4931,512,222,4926,107518,512,1
4932,512,222,4926,107111,512,1
4933,512,223,4926,107093,512,1
4934,512,223,5055,107130,512,1
4935,512,222,4944,107407,512,1
4936,512,223,5000,107370,512,1
4937,512,222,5055,107371,512,1
4938,512,223,4963,107241,512,1
4939,512,222,4963,107241,512,1
4940,512,222,5111,107259,512,1
4941,512,223,4926,107389,512,1
4942,512,222,5000,107130,512,1
4943,512,222,5204,108204,512,1
4944,512,222,5018,107759,512,1
4945,512,222,5185,107926,512,1
4946,512,222,5000,107593,512,1
4947,512,222,5074,107278,512,1
4948,512,223,5037,107000,512,1
4949,512,222,4945,107463,512,1
4950,512,223,4963,107333,512,1
4951,512,222,4963,107240,512,1
4952,512,222,4944,107056,512,1
4953,512,223,4981,107278,512,1
4954,512,222,4963,107351,512,1
4955,512,222,4963,107056,512,1
4956,512,223,5018,107519,512,1
4957,512,222,5074,107556,512,1
4958,512,222,4926,107500,512,1
4959,512,222,5000,107204,512,1
4960,512,223,5018,107185,512,1
4961,512,222,5185,107833,512,1
4962,512,222,4963,107425,512,1
4963,512,222,5000,106981,512,1
4964,512,222,5019,107240,512,1
4965,512,222,4945,107056,512,1
4966,512,223,4944,107611,512,1
4967,512,222,5037,107463,512,1
4968,512,204,4926,106815,512,1
4969,512,222,5000,107130,512,1
4970,512,204,5037,107370,512,1
4971,512,222,4926,107592,512,1
4972,512,204,4926,107130,512,1
4973,512,223,4963,107000,512,1
4974,512,222,5019,107074,512,1
4975,512,222,5185,107352,512,1
4976,512,222,5074,107204,512,1
4977,512,203,5186,107518,512,1
4978,512,204,5055,108389,512,1
4979,512,222,5019,107666,512,1
4980,512,222,5000,107389,512,1
4981,512,223,5000,107241,512,1
4982,512,222,5019,107019,512,1
4983,512,222,5037,107222,512,1
4984,512,204,5074,107426,512,1
4985,512,222,5000,107500,512,1
4986,512,222,5000,107166,512,1
4987,512,222,5019,107166,512,1
4988,512,222,5037,107148,512,1
4989,512,222,5000,106870,512,1
4990,512,222,4926,106741,512,1
4991,512,222,5074,107222,512,1
4992,512,203,5038,107259,512,1
4993,512,222,5111,107130,512,1
4994,512,222,5130,107111,512,1
4995,512,222,4945,107945,512,1
4996,512,222,5037,107370,512,1
4997,512,222,5019,107018,512,1
4998,512,222,4982,107130,512,1
4999,512,222,4945,107148,512,1
5000,512,222,5000,107204,512,1
5001,512,222,5000,106945,512,1
5002,512,222,5037,106926,512,1
5003,512,222,4963,107166,512,1
5004,512,222,4926,106963,512,1
5005,512,204,4944,107315,512,1
5006,512,223,5018,106963,512,1
5007,512,222,5130,107389,512,1
5008,512,223,5055,106778,512,1
5009,512,223,5222,107074,512,1
5010,512,222,5111,113093,512,1
5011,512,241,8648,119574,512,1
5012,512,223,5500,108444,512,1
5013,512,222,5185,107519,512,1
5014,512,222,5074,107796,512,1
5015,512,222,5111,107593,512,1
5016,512,222,4963,107148,512,1
5017,512,222,4982,107000,512,1
5018,512,223,5055,107315,512,1
5019,512,222,5000,107092,512,1
5020,512,223,12240,121389,512,1
5021,512,222,5371,107704,512,1
5022,512,222,5092,107500,512,1
5023,512,223,5055,107315,512,1
5024,512,222,5000,107259,512,1
5025,512,222,5352,107463,512,1
5026,512,222,5074,107315,512,1
5027,512,222,5056,107426,512,1
5028,512,222,5074,107204,512,1
5029,512,222,4944,107945,512,1
5030,512,222,5056,107186,512,1
5031,512,222,5074,107167,512,1
5032,512,222,4907,106797,512,1
5033,512,222,4926,107463,512,1
5034,512,222,5000,107166,512,1
5035,512,222,4981,107407,512,1
5036,512,222,4963,107167,512,1
5037,512,222,4963,107018,512,1
5038,512,204,5037,107148,512,1
5039,512,223,5240,107481,512,1
5040,512,204,5000,107167,512,1
5041,512,222,5092,107240,512,1
5042,512,222,4963,106759,512,1
5043,512,222,4945,107370,512,1
5044,512,223,5037,106889,512,1
5045,512,223,4944,107407,512,1
5046,512,222,4982,108092,512,1
5047,512,222,5074,107778,512,1
5048,512,222,5129,107278,512,1
5049,512,222,5037,107222,512,1
5050,512,222,4944,107222,512,1
5051,512,222,5000,106981,512,1
5052,512,222,4889,107315,512,1
5053,512,203,4982,107685,512,1
5054,512,203,5074,107370,512,1
5055,512,222,5667,114963,512,1
5056,512,222,5093,108018,512,1
5057,512,223,5370,107908,512,1
5058,512,222,5074,107129,512,1
5059,512,223,5055,107167,512,1
5060,512,204,4963,107056,512,1
5061,512,222,4963,106981,512,1
5062,512,223,5000,107833,512,1
5063,512,222,5018,108074,512,1
5064,512,222,5204,107519,512,1
5065,512,222,4944,106797,512,1
5066,512,204,4963,107148,512,1
5067,512,222,5000,107370,512,1
5068,512,222,5037,107482,512,1
5069,512,222,4981,107611,512,1
5070,512,222,5129,107445,512,1
5071,512,222,5222,107500,512,1
5072,512,222,5111,107926,512,1
5073,512,204,5222,107518,512,1
5074,512,222,4982,106759,512,1
5075,512,222,5037,107148,512,1
5076,512,222,5037,107204,512,1
5077,512,222,5055,107259,512,1
5078,512,222,4982,106741,512,1
5079,512,222,5019,107240,512,1
5080,512,222,4944,108056,512,1
5081,512,222,5056,107759,512,1
5082,512,203,5056,107259,512,1
5083,512,222,5000,107277,512,1
5084,512,222,5056,107074,512,1
5085,512,222,5037,107388,512,1
5086,512,204,5130,107204,512,1
5087,512,222,4963,106981,512,1
5088,512,223,5074,107111,512,1
5089,512,222,5167,107907,512,1
5090,512,315,4981,107296,512,1
5091,512,222,5111,107537,512,1
5092,512,222,5019,107112,512,1
5093,512,223,4962,107426,512,1
5094,512,204,6000,108556,512,1
5095,512,222,4944,106945,512,1
5096,512,222,5056,106944,512,1
5097,512,222,5056,107759,512,1
5098,512,223,4962,107704,512,1
5099,512,204,5093,107593,512,1
5100,512,222,5000,107537,512,1
5101,512,223,5018,107481,512,1
5102,512,222,5056,107148,512,1
5103,512,222,5148,107500,512,1
5104,512,222,5074,107222,512,1
5105,512,223,5277,107259,512,1
5106,512,222,4982,107166,512,1
5107,512,222,5019,107388,512,1
5108,512,222,4963,107278,512,1
5109,512,222,5000,107148,512,1
5110,512,222,4963,106834,512,1
5111,512,223,5000,107833,512,1
5112,512,222,5037,107204,512,1
5113,512,223,5018,107093,512,1
5114,512,204,4981,107741,512,1
5115,512,223,5074,107204,512,1
5116,512,223,5074,107241,512,1
5117,512,222,4963,107408,512,1
5118,512,222,5019,107351,512,1
5119,512,222,4982,106982,512,1
5120,512,223,4963,107371,512,1
5121,512,222,5130,107611,512,1
5122,512,222,5074,107167,512,1
5123,512,222,4982,107112,512,1
5124,512,222,5019,107278,512,1
5125,512,204,4981,107148,512,1
5126,512,204,5111,107537,512,1
5127,512,222,5074,106981,512,1
5128,512,222,5148,107759,512,1
5129,512,222,4945,107130,512,1
5130,512,223,5000,107667,512,1
5131,512,223,5129,108352,512,1
5132,512,223,5037,107315,512,1
5133,512,222,5055,106945,512,1
5134,512,222,5056,107260,512,1
5135,512,222,5111,107260,512,1
5136,512,204,5000,107093,512,1
5137,512,222,5093,107148,512,1
5138,512,222,5000,107241,512,1
5139,512,222,5037,106907,512,1
5140,512,204,5018,107352,512,1
5141,512,223,5000,107130,512,1
5142,512,222,5056,107000,512,1
5143,512,222,4945,106907,512,1
5144,512,223,4944,112963,512,1
5145,512,223,9703,120870,512,1
5146,512,222,5426,107760,512,1
5147,512,204,5277,107667,512,1
5148,512,222,5074,108334,512,1
5149,512,204,5148,108093,512,1
5150,512,204,5148,107649,512,1
5151,512,222,5111,107630,512,1
5152,512,222,5149,107778,512,1
5153,512,223,5296,107500,512,1
5154,512,222,5056,107648,512,1
5155,512,222,5074,107370,512,1
5156,512,222,5055,107389,512,1
5157,512,223,5018,107426,512,1
5158,512,222,5019,107592,512,1
5159,512,223,5055,108000,512,1
5160,512,222,5111,107908,512,1
5161,512,222,5037,107463,512,1
5162,512,222,5056,107334,512,1
5163,512,222,5018,107297,512,1
5164,512,223,5185,107648,512,1
5165,512,222,5019,107852,512,1
5166,512,222,5167,107630,512,1
5167,512,204,5314,108426,512,1
5168,512,222,5240,107648,512,1
5169,512,223,5203,107796,512,1
5170,512,203,5148,107685,512,1
5171,512,222,5092,107574,512,1
5172,512,204,5000,107407,512,1
5173,512,204,5018,107278,512,1
5174,512,222,5019,107833,512,1
5175,512,222,5112,108166,512,1
5176,512,222,5019,107685,512,1
5177,512,203,5037,107222,512,1
5178,512,222,5018,107740,512,1
5179,512,222,5167,107463,512,1
5180,512,222,5074,107278,512,1
5181,512,222,5000,107666,512,1
5182,512,223,5166,108741,512,1
5183,512,222,5148,107500,512,1
5184,512,222,5149,107333,512,1
5185,512,223,5203,107444,512,1
5186,512,222,5056,107685,512,1
5187,512,222,5630,115166,512,1
5188,512,204,5074,107796,512,1
5189,512,222,5056,107666,512,1
5190,512,222,5055,107370,512,1
5191,512,222,5112,107408,512,1
5192,512,222,5093,107611,512,1
5193,512,222,5074,107167,512,1
5194,512,222,5000,107555,512,1
5195,512,222,5000,107315,512,1
5196,512,222,5037,107148,512,1
5197,512,222,5074,107037,512,1
5198,512,204,5056,107797,512,1
5199,512,222,5240,108426,512,1
5200,512,222,5056,107463,512,1
5201,512,222,5259,107944,512,1
5202,512,222,5056,107408,512,1
5203,512,223,5055,107537,512,1
5204,512,223,5018,107611,512,1
5205,512,222,5149,107537,512,1
5206,512,222,5000,107259,512,1
5207,512,222,5241,107926,512,1
5208,512,204,5000,107648,512,1
5209,512,222,5056,107371,512,1
5210,512,223,5111,107222,512,1
5211,512,222,5056,107722,512,1
5212,512,223,5037,107204,512,1
5213,512,223,5055,107851,512,1
5214,512,222,5037,107537,512,1
5215,512,223,5055,107519,512,1
5216,512,222,5223,107926,512,1
5217,512,223,5296,108129,512,1
5218,512,223,5037,107444,512,1
5219,512,222,5056,107611,512,1
5220,512,222,4981,107333,512,1
5221,512,222,5112,107352,512,1
5222,512,223,5074,107926,512,1
5223,512,203,5056,107370,512,1
5224,512,222,5000,107574,512,1
5225,512,222,4963,107315,512,1
5226,512,222,5000,107463,512,1
5227,512,222,5074,107667,512,1
5228,512,222,5093,107352,512,1
5229,512,203,5056,107407,512,1
5230,512,204,5074,107074,512,1
5231,512,222,5148,107148,512,1
5232,512,222,5018,107241,512,1
5233,512,222,5166,108370,512,1
5234,512,222,5018,107463,512,1
5235,512,222,5241,107685,512,1
5236,512,222,4963,107240,512,1
5237,512,222,5148,107333,512,1
5238,512,222,5055,107630,512,1
5239,512,222,5055,107148,512,1
5240,512,222,5056,107388,512,1
5241,512,222,5000,107185,512,1
5242,512,222,5055,107630,512,1
5243,512,222,5074,107370,512,1
5244,512,203,5056,107241,512,1
5245,512,223,5055,107204,512,1
5246,512,223,4962,107537,512,1
5247,512,204,4981,107222,512,1
5248,512,222,5037,107092,512,1
5249,512,222,5185,107204,512,1
5250,512,222,5000,108166,512,1
5251,512,222,5074,107408,512,1
5252,512,222,4981,107408,512,1
5253,512,222,5000,107556,512,1
5254,512,222,5056,107111,512,1
5255,512,222,5037,107296,512,1
5256,512,222,4963,107722,512,1
5257,512,222,5000,107130,512,1
5258,512,222,5112,107092,512,1
5259,512,222,5037,107148,512,1
5260,512,222,4981,107333,512,1
5261,512,222,5018,106926,512,1
5262,512,222,5056,107130,512,1
5263,512,222,5186,107629,512,1
5264,512,222,5241,107500,512,1
5265,512,222,5167,107666,512,1
5266,512,204,5092,107074,512,1
5267,512,222,5074,107481,512,1
5268,512,222,4981,107611,512,1
5269,512,204,5018,107167,512,1
5270,512,222,5037,107149,512,1
5271,512,223,4925,107278,512,1
5272,512,223,5037,106981,512,1
5273,512,222,5019,107352,512,1
5274,512,222,5130,107185,512,1
5275,512,203,5056,107463,512,1
5276,512,222,5019,107130,512,1
5277,512,223,5000,107333,512,1
5278,512,222,5074,107370,512,1
5279,512,203,5093,107537,512,1
5280,512,222,5148,107018,512,1
5281,512,203,5204,107574,512,1
5282,512,222,5092,107278,512,1
5283,512,222,5018,107019,512,1
5284,512,222,5055,107944,512,1
5285,512,203,5075,107796,512,1
5286,512,222,5056,107408,512,1
5287,512,222,5056,107018,512,1
5288,512,204,5055,107241,512,1
5289,512,223,5000,106981,512,1
5290,512,222,5037,107296,512,1
5291,512,222,5037,106945,512,1
5292,512,222,5056,107019,512,1
5293,512,222,4945,107222,512,1
5294,512,222,5037,107240,512,1
5295,512,222,5130,107334,512,1
5296,512,223,5111,107463,512,1
5297,512,222,5129,106908,512,1
5298,512,222,5056,107389,512,1
5299,512,222,4982,107148,512,1
5300,512,222,4944,107111,512,1
5301,512,222,5037,107630,512,1
5302,512,222,5074,108186,512,1
5303,512,223,5037,107871,512,1
5304,512,223,5037,107741,512,1
5305,512,223,5148,107407,512,1
5306,512,222,4963,107000,512,1
5307,512,222,4963,107370,512,1
5308,512,222,5000,107240,512,1
5309,512,222,4963,107389,512,1
5310,512,222,4945,107296,512,1
5311,512,223,4981,107167,512,1
5312,512,222,5056,107056,512,1
5313,512,222,5185,107444,512,1
5314,512,204,5000,107259,512,1
5315,512,223,5055,107518,512,1
5316,512,222,5092,107426,512,1
5317,512,222,4926,106908,512,1
5318,512,222,5000,107944,512,1
5319,512,222,5352,115203,512,1
5320,512,222,5149,107741,512,1
5321,512,223,5037,107408,512,1
5322,512,223,5018,107185,512,1
5323,512,204,4981,107426,512,1
5324,512,222,5148,107500,512,1
5325,512,223,4981,107333,512,1
5326,512,222,5074,107630,512,1
5327,512,223,5129,107500,512,1
5328,512,222,5056,107297,512,1
5329,512,222,5093,107370,512,1
5330,512,222,5000,107482,512,1
5331,512,204,4981,107241,512,1
5332,512,223,4962,107167,512,1
5333,512,222,4926,107297,512,1
5334,512,223,5037,107537,512,1
5335,512,222,4945,107834,512,1
5336,512,222,4944,107111,512,1
5337,512,222,4945,107352,512,1
5338,512,222,4963,107482,512,1
5339,512,222,4963,107518,512,1
5340,512,223,4981,107241,512,1
5341,512,204,5000,107352,512,1
5342,512,223,4981,107148,512,1
5343,512,223,4963,107685,512,1
5344,512,223,5444,242944,512,1
5345,512,371,15555,127518,512,1
5346,512,222,5796,115297,512,1
5347,512,223,5092,107593,512,1
5348,512,222,5019,107296,512,1
5349,512,223,5055,107500,512,1
5350,512,222,5019,107315,512,1
5351,512,223,5166,107926,512,1
5352,512,222,5056,108166,512,1
5353,512,222,5185,107833,512,1
5354,512,222,5000,159500,512,1
5355,512,241,13870,126778,512,1
5356,512,222,6129,110296,512,1
5357,512,222,5333,108074,512,1
5358,512,222,5093,107389,512,1
5359,512,223,5296,107518,512,1
5360,512,222,5000,108074,512,1
5361,512,222,5296,107833,512,1
5362,512,222,4963,107685,512,1
5363,512,222,5019,107537,512,1
5364,512,222,5018,107648,512,1
5365,512,222,4982,107444,512,1
5366,512,222,5055,108241,512,1
5367,512,222,4982,107444,512,1
5368,512,222,5055,107741,512,1
5369,512,222,5000,108333,512,1
5370,512,222,5112,108333,512,1
5371,512,222,5093,107741,512,1
5372,512,222,4982,107834,512,1
5373,512,222,4963,107722,512,1
5374,512,222,4981,109870,512,1
5375,512,222,5000,108519,512,1
5376,512,222,5019,107870,512,1
5377,512,222,5241,107945,512,1
5378,512,223,5037,107778,512,1
5379,512,222,4963,107556,512,1
5380,512,222,4945,107130,512,1
5381,512,222,5037,107889,512,1
5382,512,222,5037,107629,512,1
5383,512,222,5093,107223,512,1
5384,512,223,4944,107259,512,1
5385,512,222,5111,107555,512,1
5386,512,222,4926,109167,512,1
5387,512,222,5259,108019,512,1
5388,512,222,5093,107815,512,1
5389,512,223,5037,107944,512,1
5390,512,222,5074,107500,512,1
5391,512,222,5148,107500,512,1
5392,512,204,5074,107667,512,1
5393,512,204,5185,107796,512,1
5394,512,222,4963,107240,512,1
5395,512,222,4963,107685,512,1
5396,512,222,4963,108315,512,1
5397,512,223,5018,107407,512,1
5398,512,222,5019,107703,512,1
5399,512,222,4945,107203,512,1
5400,512,222,4945,107740,512,1
5401,512,222,5000,107463,512,1
5402,512,223,4925,107463,512,1
5403,512,222,4945,108333,512,1
5404,512,222,5056,107555,512,1
5405,512,203,5000,107203,512,1
5406,512,222,4963,107519,512,1
5407,512,223,5055,107481,512,1
5408,512,222,5056,107963,512,1
5409,512,223,5351,107852,512,1
5410,512,222,4963,107130,512,1
5411,512,223,5018,107648,512,1
5412,512,222,4945,107704,512,1
5413,512,222,4945,107630,512,1
5414,512,223,5055,107407,512,1
5415,512,222,4963,114222,512,1
5416,512,222,5018,163259,512,1
5417,512,241,12703,124833,512,1
5418,512,241,9370,121222,512,1
5419,512,222,6204,109481,512,1
5420,512,222,5445,109777,512,1
5421,512,222,6056,109000,512,1
5422,512,203,5593,108481,512,1
5423,512,222,5296,108371,512,1
5424,512,223,4981,107759,512,1
5425,512,222,5240,107630,512,1
5426,512,222,5000,107500,512,1
5427,512,222,5037,107889,512,1
5428,512,222,5074,107500,512,1
5429,512,203,4945,107926,512,1
5430,512,223,4981,108037,512,1
5431,512,222,5074,111537,512,1
5432,512,240,8686,120741,512,1
5433,512,223,5722,108593,512,1
5434,512,222,5148,107796,512,1
5435,512,222,5055,107870,512,1
5436,512,204,5074,108204,512,1
5437,512,222,5148,109130,512,1
5438,512,204,5129,108500,512,1
5439,512,222,5074,107945,512,1
5440,512,222,5148,107925,512,1
5441,512,222,5167,107741,512,1
5442,512,203,5130,107500,512,1
5443,512,222,5037,107685,512,1
5444,512,222,5093,107592,512,1
5445,512,222,5074,107760,512,1
5446,512,222,5093,108037,512,1
5447,512,222,5111,107500,512,1
5448,512,223,5092,107519,512,1
5449,512,222,5074,107648,512,1
5450,512,222,5130,107611,512,1
5451,512,222,5907,115760,512,1
5452,512,223,5240,107574,512,1
5453,512,223,5203,108037,512,1
5454,512,222,5463,110500,512,1
5455,512,222,5166,108907,512,1
5456,512,222,5037,107740,512,1
5457,512,203,5352,107852,512,1
5458,512,204,5000,108223,512,1
5459,512,204,5130,107556,512,1
5460,512,222,5074,107407,512,1
5461,512,223,5074,107852,512,1
5462,512,222,5074,107777,512,1
5463,512,222,5000,107333,512,1
5464,512,222,4963,107389,512,1
5465,512,222,4963,107945,512,1
5466,512,222,5019,107592,512,1
5467,512,223,4963,107555,512,1
5468,512,222,4981,107630,512,1
5469,512,222,5019,107352,512,1
5470,512,222,5000,107555,512,1
5471,512,222,5092,108185,512,1
5472,512,222,4963,107870,512,1
5473,512,222,5148,107778,512,1
5474,512,222,5000,107796,512,1
5475,512,204,5074,107592,512,1
5476,512,222,4982,107592,512,1
5477,512,222,5055,107611,512,1
5478,512,223,4981,107444,512,1
5479,512,222,4981,107482,512,1
5480,512,223,5074,107759,512,1
5481,512,222,4963,107445,512,1
5482,512,204,4981,107574,512,1
5483,512,223,4963,107241,512,1
5484,512,222,5037,107630,512,1
5485,512,222,5056,107389,512,1
5486,512,222,5278,107926,512,1
5487,512,222,4944,107760,512,1
5488,512,203,4982,109722,512,1
5489,512,223,5240,110815,512,1
5490,512,240,9000,121000,512,1
5491,512,223,6500,115870,512,1
5492,512,222,5334,108241,512,1
5493,512,222,5260,108648,512,1
5494,512,222,5352,108833,512,1
5495,512,222,5167,108500,512,1
5496,512,222,5334,108092,512,1
5497,512,223,5000,108018,512,1
5498,512,222,5055,108037,512,1
5499,512,223,5074,107778,512,1
5500,512,222,5018,107796,512,1
5501,512,222,5148,107648,512,1
5502,512,222,4963,107796,512,1
5503,512,222,5019,108166,512,1
5504,512,222,5055,107815,512,1
5505,512,222,5149,108981,512,1
5506,512,222,4945,108130,512,1
5507,512,222,5019,107556,512,1
5508,512,222,4982,107555,512,1
5509,512,222,5000,107537,512,1
5510,512,223,4981,107592,512,1
5511,512,222,4963,107445,512,1
5512,512,223,4944,107538,512,1
5513,512,222,5000,107815,512,1
5514,512,204,4944,107185,512,1
5515,512,223,4925,107704,512,1
5516,512,222,5000,107500,512,1
5517,512,222,5148,107870,512,1
5518,512,222,5037,107500,512,1
5519,512,222,5019,107667,512,1
5520,512,222,4963,107408,512,1
5521,512,222,5186,108092,512,1
5522,512,222,4945,109314,512,1
5523,512,222,5075,107815,512,1
5524,512,223,5074,107519,512,1
5525,512,222,5111,108055,512,1
5526,512,222,4926,107648,512,1
5527,512,222,4908,107630,512,1
5528,512,223,4925,107407,512,1
5529,512,203,5037,107888,512,1
5530,512,222,4926,107815,512,1
5531,512,222,5056,107537,512,1
5532,512,222,4963,108426,512,1
5533,512,223,5074,107908,512,1
5534,512,222,4908,107425,512,1
5535,512,222,4963,107408,512,1
5536,512,222,4982,107334,512,1
5537,512,222,5259,107759,512,1
5538,512,222,5018,108055,512,1
5539,512,222,4963,108334,512,1
5540,512,203,5037,107888,512,1
5541,512,204,4963,107537,512,1
5542,512,223,4926,107741,512,1
5543,512,222,5037,107870,512,1
5544,512,222,5056,107815,512,1
5545,512,222,4926,107907,512,1
5546,512,222,5019,107445,512,1
5547,512,222,5037,107500,512,1
5548,512,222,4982,107444,512,1
5549,512,222,5223,108148,512,1
5550,512,222,5019,107815,512,1
5551,512,222,5018,107963,512,1
5552,512,203,5074,107166,512,1
5553,512,222,5111,107796,512,1
5554,512,222,4944,107204,512,1
5555,512,203,5056,108000,512,1
5556,512,204,5018,108185,512,1
5557,512,223,5018,108000,512,1
5558,512,222,5019,107889,512,1
5559,512,204,5037,108296,512,1
5560,512,222,5019,107612,512,1
5561,512,223,5055,108037,512,1
5562,512,222,4963,107630,512,1
5563,512,203,5037,107814,512,1
5564,512,222,4926,107371,512,1
5565,512,222,5000,107408,512,1
5566,512,222,4889,107277,512,1
5567,512,222,4907,107666,512,1
5568,512,204,5018,118000,512,1
5569,512,223,5685,114092,512,1
5570,512,222,5297,107148,512,1
5571,512,222,4907,106629,512,1
5572,512,222,4963,106944,512,1
5573,512,222,4981,106982,512,1
5574,512,222,5000,107112,512,1
5575,512,222,4889,106889,512,1
5576,512,222,4871,106425,512,1
5577,512,222,4852,106537,512,1
5578,512,223,5018,106907,512,1
5579,512,222,4889,106445,512,1
5580,512,222,4870,106667,512,1
5581,512,204,5093,106778,512,1
5582,512,223,4926,106481,512,1
5583,512,222,4852,106630,512,1
5584,512,222,5759,115296,512,1
5585,512,222,5389,108000,512,1
5586,512,223,4907,107167,512,1
5587,512,223,5148,107907,512,1
5588,512,222,5037,107537,512,1
5589,512,223,4963,107241,512,1
5590,512,222,4944,108777,512,1
5591,512,222,4963,107889,512,1
5592,512,203,5056,107407,512,1
5593,512,223,5018,107370,512,1
5594,512,222,5019,107685,512,1
5595,512,222,4926,107518,512,1
5596,512,223,5018,107407,512,1
5597,512,222,4926,107278,512,1
5598,512,222,4944,107389,512,1
5599,512,223,5018,107704,512,1
5600,512,223,5055,107149,512,1
5601,512,222,5185,107186,512,1
5602,512,222,5000,107500,512,1
5603,512,222,5000,107629,512,1
5604,512,222,5019,107685,512,1
5605,512,223,5055,108444,512,1
5606,512,222,5074,107556,512,1
5607,512,222,5037,108481,512,1
5608,512,222,5074,107815,512,1
5609,512,223,5148,108389,512,1
5610,512,222,5000,107129,512,1
5611,512,204,5074,107981,512,1
5612,512,222,5111,107408,512,1
5613,512,222,5111,107871,512,1
5614,512,222,5037,107426,512,1
5615,512,222,5038,107852,512,1
5616,512,222,5074,107760,512,1
5617,512,204,5148,107852,512,1
5618,512,222,4981,107278,512,1
5619,512,222,5074,107740,512,1
5620,512,222,5000,107777,512,1
5621,512,222,5055,107963,512,1
5622,512,223,5092,107945,512,1
5623,512,203,5111,107907,512,1
5624,512,223,5018,108389,512,1
5625,512,222,5148,108444,512,1
5626,512,222,5000,107519,512,1
5627,512,222,5074,108037,512,1
5628,512,222,5019,108111,512,1
5629,512,222,5055,107797,512,1
5630,512,204,5000,107797,512,1
5631,512,222,5093,107760,512,1
5632,512,222,5130,107723,512,1
5633,512,223,5148,107630,512,1
5634,512,222,4982,107686,512,1
5635,512,203,5038,107555,512,1
5636,512,203,5019,107685,512,1
5637,512,222,5037,107389,512,1
5638,512,222,4982,108037,512,1
5639,512,203,5019,107629,512,1
5640,512,223,5018,107204,512,1
5641,512,204,5055,108704,512,1
5642,512,223,4963,108111,512,1
5643,512,222,5112,107444,512,1
5644,512,241,5037,107852,512,1
5645,512,222,5241,107871,512,1
5646,512,223,5111,107722,512,1
5647,512,222,5000,107315,512,1
5648,512,222,5148,107778,512,1
5649,512,223,5185,107667,512,1
5650,512,223,5000,107426,512,1
5651,512,222,5148,107963,512,1
5652,512,222,5019,107556,512,1
5653,512,222,5000,107629,512,1
5654,512,222,5037,107167,512,1
5655,512,222,5000,107426,512,1
5656,512,222,4982,107241,512,1
5657,512,222,5000,108019,512,1
5658,512,222,5056,108407,512,1
5659,512,203,5056,108129,512,1
5660,512,222,5092,107963,512,1
5661,512,222,4963,107704,512,1
5662,512,223,5055,107889,512,1
5663,512,222,5019,107500,512,1
5664,512,204,5130,107482,512,1
5665,512,222,5185,107629,512,1
